ts,source,symbol,side,rsi_value,change_24h,oracle_type,btc_bias,entry_price,f_strength,f_chase,f_regime,confirm_would_fire,confluence_count,repeat_n,adx_value,adx_regime,btc_adx_regime,decision,outcome,ret_pct,r_mult,mfe_pct,mae_pct,hours,confirm_fired,confirm_outcome,confirm_r,alt_outcome,alt_r
2026-07-23T13:29:31.307920-05:00,rsi_extreme,TSLA-USDT,buy,7.8,-14.59,,,321.41,True,True,,False,,4,,,bull_indecisive,pending_confirm,no_data,,,,,,,,,,
2026-07-23T14:48:44.820935-05:00,rsi_extreme,BCH-USDT,buy,13.6,-4.25,,,209.4,True,True,,True,,2,44.8,trending_strong,bull_indecisive,pending_confirm,open,3.926,0.785,4.67,0.731,72.0,yes,open,0.682,open,0.768
2026-07-23T15:22:35.879910-05:00,rsi_extreme,TSLL-USDT,buy,12.5,-23.02,,,7.89,True,True,,False,,3,,,bull_indecisive,pending_confirm,no_data,,,,,,,,,,
2026-07-23T17:44:53.101050-05:00,rsi_extreme,DEXE-USDT,buy,15.0,-55.04,,,1.93,True,True,,False,,4,65.0,trending_strong,bull_indecisive,pending_confirm,tp_then_be,2.5,0.5,5.078,0.311,0.2,yes,loss_sl,-1.0,tp_then_be,0.375
2026-07-23T18:58:36.393965-05:00,rsi_extreme,DEXE-USDT,buy,13.6,-63.22,,,1.64,True,True,,False,,5,64.4,trending_strong,bull_indecisive,pending_confirm,tp_then_be,2.5,0.5,6.463,0.0,0.1,yes,tp_then_be,0.5,tp_then_be,0.375
2026-07-23T19:58:13.393149-05:00,rsi_extreme,DEXE-USDT,buy,13.8,-61.92,,,1.62,True,True,,False,,6,62.5,trending_strong,bull_indecisive,pending_confirm,tp_then_be,2.5,0.5,8.951,0.432,0.4,yes,tp_then_be,0.5,tp_then_be,0.375
2026-07-23T20:27:58.578868-05:00,rsi_extreme,DEXE-USDT,buy,13.6,-63.5,,,1.55,True,True,,False,,7,60.6,trending_strong,bull_indecisive,pending_confirm,win_full,7.5,1.5,15.742,0.0,0.1,yes,win_full,1.5,win_full,1.375
2026-07-23T20:28:00.429483-05:00,rsi_extreme,VELVET-USDT,buy,5.9,-31.39,,,0.3493,True,True,,False,,1,39.9,trending_strong,bull_indecisive,pending_confirm,loss_sl,-5.0,-1.0,1.346,5.376,0.0,yes,loss_sl,-1.0,loss_sl,-1.0
2026-07-23T22:08:56.757481-05:00,rsi_extreme,STX-USDT,buy,8.7,-10.9,,,0.1492,True,True,,True,,1,28.0,trending_moderate,bull_indecisive,pending_confirm,loss_sl,-5.0,-1.0,1.609,5.362,21.2,yes,loss_sl,-1.0,loss_sl,-1.0
2026-07-24T02:09:44.532917-05:00,rsi_extreme,STX-USDT,buy,12.0,-12.91,,,0.1452,True,True,,True,,3,42.7,trending_strong,bull_indecisive,pending_confirm,loss_sl,-5.0,-1.0,1.515,5.579,18.2,yes,loss_sl,-1.0,loss_sl,-1.0
2026-07-24T04:51:31.226195-05:00,rsi_extreme,BEAT-USDT,sell,90.2,32.91,,,3.71,True,True,,False,,1,49.3,trending_strong,bull_ranging_calm,pending_confirm,win_full,7.5,1.5,12.852,3.485,0.2,yes,win_full,1.5,win_full,1.375
2026-07-24T09:00:36.025257-05:00,oraclealgo,BTC-USDT,sell,,,BOS,stale-bear,64081.5,,,,,1,1,,,bull_ranging_calm,no_bias,loss_sl,-1.5,-1.0,0.538,1.807,56.0,,,,loss_sl,-1.0
2026-07-24T09:01:54.852243-05:00,rsi_extreme,FARTCOIN-USDT,buy,15.0,-6.47,,,0.1252,True,True,,True,,1,41.9,trending_strong,bull_ranging_calm,pending_confirm,open,5.639,1.128,7.907,2.692,72.0,no,,,open,1.003
2026-07-24T11:01:35.142285-05:00,rsi_extreme,FARTCOIN-USDT,buy,14.4,-7.08,,,0.1242,True,True,,True,,2,45.3,trending_strong,bull_indecisive,pending_confirm,open,4.356,0.871,8.776,1.908,72.0,no,,,open,0.746
2026-07-24T12:02:48.856546-05:00,rsi_extreme,TSLA-USDT,buy,15.0,-4.37,,,309.4,True,True,,False,,2,,,bull_indecisive,pending_confirm,no_data,,,,,,,,,,
2026-07-24T13:38:29.290152-05:00,rsi_extreme,SUI-USDT,buy,14.5,-4.92,,,0.708,True,True,,True,,1,45.9,trending_strong,bull_indecisive,pending_confirm,open,-1.073,-0.215,2.613,1.893,72.0,no,,,open,-0.215
2026-07-25T04:01:16.012751-05:00,oraclealgo,BTC-USDT,sell,,,BOS,stale-bear,63879.4,,,,,1,2,,,bear_indecisive,no_bias,loss_sl,-1.5,-1.0,0.079,1.648,31.5,,,,loss_sl,-1.0
2026-07-25T10:23:15.053899-05:00,rsi_extreme,SHIB1000-USDT,sell,90.1,9.15,,,0.004531,True,True,,False,,1,32.4,trending_strong,bear_indecisive,pending_confirm,win_full,7.5,1.5,99.9,0.0,0.1,yes,win_full,1.5,win_full,1.375
2026-07-25T12:23:13.972417-05:00,rsi_extreme,SHIB1000-USDT,sell,95.3,18.73,,,0.004944,True,True,,False,,2,40.3,trending_strong,bear_indecisive,pending_confirm,win_full,7.5,1.5,99.901,0.0,0.1,yes,win_full,1.5,win_full,1.375
2026-07-25T14:00:12.357048-05:00,oraclealgo,BTC-USDT,buy,,,MSS,stale-bear,64398.3,,,,,1,2,,,bear_indecisive,no_bias,tp_then_be,1.0,0.667,2.09,0.374,51.7,,,,tp_then_be,0.5
2026-07-25T17:23:16.937965-05:00,rsi_extreme,AVAX-USDT,sell,90.0,8.41,,,6.792,True,True,,True,,1,52.5,trending_strong,bear_indecisive,pending_confirm,open,4.061,0.812,6.331,0.854,72.0,no,,,open,0.687
2026-07-26T01:05:16.874666-05:00,rsi_extreme,PIEVERSE-USDT,sell,92.2,26.29,,,0.844,True,True,,False,,1,39.1,trending_strong,bear_indecisive,pending_confirm,loss_sl,-5.0,-1.0,0.379,6.611,0.2,no,,,loss_sl,-1.0
2026-07-26T03:10:46.112198-05:00,rsi_extreme,PIEVERSE-USDT,sell,90.8,46.99,,,0.9697,True,True,,False,,2,45.4,trending_strong,bear_indecisive,pending_confirm,win_full,7.5,1.5,10.9,0.784,2.8,yes,win_full,1.5,win_full,1.375
2026-07-26T05:41:49.750504-05:00,rsi_extreme,LPT-USDT,sell,94.7,15.86,,,1.63,True,True,,False,,1,41.3,trending_strong,bear_indecisive,pending_confirm,win_full,7.5,1.5,10.061,3.865,5.3,yes,win_full,1.5,win_full,1.375
2026-07-26T09:14:45.810207-05:00,rsi_extreme,ESP-USDT,sell,90.1,30.5,,,0.0968,True,True,,False,,1,28.0,trending_moderate,bear_indecisive,pending_confirm,tp_then_be,2.5,0.5,7.407,14.845,0.1,yes,loss_sl,-1.0,tp_then_be,0.375
2026-07-26T10:01:12.780637-05:00,oraclealgo,BTC-USDT,buy,,,,stale-bear,64671.2,,,,,1,2,,,bear_indecisive,no_bias,loss_sl,-1.5,-1.0,1.659,1.641,32.0,,,,loss_sl,-1.0
2026-07-26T10:01:12.805137-05:00,oraclealgo,BTC-USDT,buy,,,BOS,stale-bear,64671.2,,,,,2,3,,,bear_indecisive,no_bias,loss_sl,-1.5,-1.0,1.659,1.641,32.0,,,,loss_sl,-1.0
2026-07-26T15:01:37.538455-05:00,rsi_extreme,SOON-USDT,sell,90.1,16.72,,,0.198,True,True,,False,,1,43.9,trending_strong,bear_ranging_calm,pending_confirm,loss_sl,-5.0,-1.0,4.556,5.192,9.5,no,,,tp_then_be,0.375
2026-07-26T17:01:42.875913-05:00,rsi_extreme,SOON-USDT,sell,92.8,21.91,,,0.2067,True,True,,False,,2,48.6,trending_strong,bear_ranging_calm,pending_confirm,tp_then_be,2.5,0.5,8.573,0.45,7.3,yes,tp_then_be,0.5,tp_then_be,0.375
2026-07-26T17:01:44.704070-05:00,rsi_extreme,XAUT-USDT,sell,92.8,0.68,,,4081.5,True,True,,True,,1,30.9,trending_strong,bear_ranging_calm,pending_confirm,open,0.421,0.084,2.168,0.588,72.0,no,,,open,0.084
2026-07-26T18:01:12.685564-05:00,oraclealgo,BTC-USDT,buy,,,BOS,stale-bear,65424.4,,,,,1,3,,,bear_ranging_calm,no_bias,loss_sl,-1.5,-1.0,0.489,1.531,16.6,,,,loss_sl,-1.0
2026-07-26T18:08:58.541995-05:00,rsi_extreme,ETH-USDT,sell,90.3,4.58,,,1961.01,True,True,,True,,1,48.0,trending_strong,bear_ranging_calm,pending_confirm,open,3.897,0.779,5.31,1.019,72.0,yes,open,0.461,open,0.654
2026-07-26T19:01:57.511726-05:00,rsi_extreme,XAUT-USDT,sell,94.2,0.85,,bull,4091.6,True,True,False,True,,2,31.9,trending_strong,bear_ranging_calm,pending_confirm,open,0.533,0.107,2.41,0.34,72.0,no,,,open,0.107
2026-07-26T19:09:43.854933-05:00,rsi_extreme,XAU-USDT,sell,90.5,1.16,,bull,4110.59,True,True,False,False,,1,,,bear_ranging_calm,pending_confirm,no_data,,,,,,,,,,
2026-07-26T20:58:04.517653-05:00,rsi_extreme,SAFE-USDT,sell,90.2,32.72,,bull,0.1096,True,True,False,False,,1,55.9,trending_strong,bear_ranging_calm,pending_confirm,tp_then_be,2.5,0.5,7.546,3.969,0.8,yes,tp_then_be,0.5,tp_then_be,0.375
2026-07-26T21:01:57.784913-05:00,rsi_extreme,XAUT-USDT,sell,95.4,1.07,,bull,4096.0,True,True,False,True,,3,47.3,trending_strong,bear_ranging_calm,pending_confirm,open,0.439,0.088,2.515,0.112,72.0,no,,,open,0.088
2026-07-27T04:28:30.244802-05:00,rsi_extreme,STORJ-USDT,buy,6.1,-19.06,,,0.06,True,True,,False,,1,47.6,trending_strong,bull_indecisive,pending_confirm,tp_then_be,2.5,0.5,5.05,1.133,14.8,yes,loss_sl,-1.0,tp_then_be,0.375
2026-07-27T09:22:58.005109-05:00,rsi_extreme,NVDA-USDT,buy,14.8,-3.65,,,200.42,True,True,,False,,1,,,bull_indecisive,pending_confirm,no_data,,,,,,,,,,
2026-07-27T09:24:17.538366-05:00,rsi_extreme,SLX-USDT,buy,15.0,-10.44,,,0.0991,True,True,,False,,1,59.6,trending_strong,bull_indecisive,pending_confirm,loss_sl,-5.0,-1.0,1.574,7.437,10.4,yes,loss_sl,-1.0,loss_sl,-1.0
2026-07-27T09:39:49.106055-05:00,rsi_extreme,SNDK-USDT,buy,15.0,-15.26,,,1237.84,True,True,,False,,1,,,bull_ranging_calm,pending_confirm,no_data,,,,,,,,,,
2026-07-27T09:39:50.969180-05:00,rsi_extreme,SNXX-USDT,buy,14.8,-30.42,,,10.34,True,True,,False,,1,,,bull_ranging_calm,pending_confirm,no_data,,,,,,,,,,
2026-07-27T09:41:10.196251-05:00,rsi_extreme,SOXL-USDT,buy,14.9,-18.37,,,116.75,True,True,,False,,1,,,bull_ranging_calm,pending_confirm,no_data,,,,,,,,,,
2026-07-27T10:00:59.717422-05:00,oraclealgo,BTC-USDT,sell,,,,stale-bull,64674.3,,,,,1,4,,,bull_ranging_calm,no_bias,tp_then_be,1.0,0.667,2.983,0.641,42.7,,,,tp_then_be,0.5
2026-07-27T10:00:59.771100-05:00,oraclealgo,BTC-USDT,sell,,,MSS,stale-bull,64674.3,,,,,2,5,,,bull_ranging_calm,no_bias,tp_then_be,1.0,0.667,2.983,0.641,42.7,,,,tp_then_be,0.5
2026-07-27T11:24:27.488989-05:00,rsi_extreme,NVDA-USDT,buy,11.3,-5.42,,,197.17,True,True,,False,,2,,,bear_ranging_calm,pending_confirm,no_data,,,,,,,,,,
2026-07-27T11:25:47.107814-05:00,rsi_extreme,SLX-USDT,buy,13.7,-10.43,,,0.0988,True,True,,False,,2,63.0,trending_strong,bear_ranging_calm,pending_confirm,loss_sl,-5.0,-1.0,1.822,7.156,8.3,yes,loss_sl,-1.0,loss_sl,-1.0
2026-07-27T13:14:13.637835-05:00,rsi_extreme,NVDL-USDT,buy,14.0,-10.45,,,28.36,True,True,,False,,1,,,bull_ranging_calm,pending_confirm,no_data,,,,,,,,,,
2026-07-27T13:25:52.433566-05:00,rsi_extreme,NVDA-USDT,buy,12.4,-5.74,,,196.53,True,True,,False,,3,,,bull_ranging_calm,pending_confirm,no_data,,,,,,,,,,
2026-07-27T13:40:16.263373-05:00,rsi_extreme,SNXX-USDT,buy,15.0,-30.03,,,10.44,True,True,,False,,2,,,bear_ranging_calm,pending_confirm,no_data,,,,,,,,,,
2026-07-27T13:41:35.591459-05:00,rsi_extreme,SNDK-USDT,buy,14.9,-15.41,,,1237.49,True,True,,False,,2,,,bear_ranging_calm,pending_confirm,no_data,,,,,,,,,,
2026-07-27T15:49:19.503031-05:00,rsi_extreme,COTI-USDT,sell,95.7,49.57,,,0.011,True,True,,False,,1,42.4,trending_strong,bull_ranging_calm,pending_confirm,tp_then_be,2.5,0.5,11.882,7.573,0.2,yes,tp_then_be,0.5,tp_then_be,0.375
2026-07-27T17:58:25.138935-05:00,rsi_extreme,DOT-USDT,buy,14.5,-8.86,,,0.755,True,True,,True,,1,33.2,trending_strong,bear_ranging_calm,pending_confirm,open,2.291,0.458,3.219,0.874,72.0,yes,open,0.356,open,0.458
2026-07-27T17:58:26.968413-05:00,rsi_extreme,ATOM-USDT,buy,14.9,-7.24,,,1.307,True,True,,True,,1,35.8,trending_strong,bear_ranging_calm,pending_confirm,open,-1.607,-0.321,0.765,3.29,72.0,no,,,open,-0.321
2026-07-27T17:59:46.833689-05:00,rsi_extreme,TRX-USDT,buy,14.3,-1.81,,,0.32626,True,True,,True,,1,39.9,trending_strong,bear_ranging_calm,pending_confirm,open,0.809,0.162,1.054,0.907,72.0,no,,,open,0.162
2026-07-27T18:01:06.124072-05:00,oraclealgo,BTC-USDT,sell,,,BOS,stale-bull,63690.1,,,,,1,4,,,bear_ranging_calm,no_bias,loss_sl,-1.5,-1.0,1.484,1.578,34.7,,,,loss_sl,-1.0
2026-07-27T20:00:13.711847-05:00,rsi_extreme,TRX-USDT,buy,9.6,-2.4,,bear,0.32368,True,True,False,True,,2,47.9,trending_strong,bear_ranging_calm,pending_confirm,open,1.551,0.31,1.86,0.117,72.0,no,,,open,0.31
2026-07-27T20:17:03.262946-05:00,rsi_extreme,ATOM-USDT,buy,15.0,-7.5,,bear,1.285,True,True,False,True,,2,43.3,trending_strong,bear_ranging_calm,pending_confirm,open,-0.311,-0.062,2.49,1.634,72.0,yes,open,-0.161,open,-0.062
2026-07-27T21:02:16.656110-05:00,rsi_extreme,NVDA-USDT,buy,15.0,-6.8,,bear,194.66,True,True,False,False,,4,,,bear_ranging_calm,pending_confirm,no_data,,,,,,,,,,
2026-07-28T07:11:43.741813-05:00,rsi_extreme,GLW-USDT,buy,13.3,-20.21,,,119.13,True,True,,False,,1,,,bear_indecisive,pending_confirm,no_data,,,,,,,,,,
2026-07-28T08:32:23.275858-05:00,rsi_extreme,AXTI-USDT,buy,14.8,-14.16,,,41.9,True,True,,False,,1,,,bear_indecisive,pending_confirm,no_data,,,,,,,,,,
2026-07-28T08:44:03.404478-05:00,rsi_extreme,SNDK-USDT,buy,14.3,-20.33,,,1121.73,True,True,,False,,3,,,bear_indecisive,pending_confirm,no_data,,,,,,,,,,
2026-07-28T08:45:22.713318-05:00,rsi_extreme,SNXX-USDT,buy,15.0,-37.33,,,8.36,True,True,,False,,3,,,bear_indecisive,pending_confirm,no_data,,,,,,,,,,
2026-07-28T08:46:42.017222-05:00,rsi_extreme,AAOI-USDT,buy,14.8,-15.54,,,84.32,True,True,,False,,1,,,bear_indecisive,pending_confirm,no_data,,,,,,,,,,
2026-07-28T09:11:40.502763-05:00,rsi_extreme,GLW-USDT,buy,12.6,-17.32,,,116.7,True,True,,False,,2,,,bear_indecisive,pending_confirm,no_data,,,,,,,,,,
2026-07-28T09:18:10.443297-05:00,rsi_extreme,MUU-USDT,buy,15.0,-20.85,,,22.78,True,True,,False,,1,,,bear_indecisive,pending_confirm,no_data,,,,,,,,,,
2026-07-28T09:18:12.340138-05:00,rsi_extreme,MU-USDT,buy,14.9,-10.15,,,794.7,True,True,,False,,1,,,bear_indecisive,pending_confirm,no_data,,,,,,,,,,
2026-07-28T09:19:31.844657-05:00,rsi_extreme,DRAM-USDT,buy,14.8,-11.4,,,46.32,True,True,,False,,1,,,bear_indecisive,pending_confirm,no_data,,,,,,,,,,
2026-07-28T23:01:41.293250-05:00,rsi_extreme,ESP-USDT,buy,15.0,-17.54,,,0.0612,True,True,,False,,1,29.4,trending_moderate,bear_trending_moderate,macro_trend,win_full,7.5,1.5,14.101,0.392,1.1,yes,win_full,1.5,win_full,1.375
2026-07-29T02:01:18.342501-05:00,oraclealgo,BTC-USDT,buy,,,,stale-bear,64409.0,,,,,1,1,,,bear_trending_moderate,no_bias,loss_sl,-1.5,-1.0,0.504,1.546,13.0,,,,loss_sl,-1.0
2026-07-29T10:01:41.142236-05:00,rsi_extreme,UAI-USDT,sell,90.0,35.69,,,0.4105,True,True,,False,,1,45.8,trending_strong,bear_trending_moderate,macro_trend,loss_sl,-5.0,-1.0,3.766,17.542,1.4,yes,loss_sl,-1.0,tp_then_be,0.375
2026-07-29T12:02:38.558046-05:00,rsi_extreme,UAI-USDT,sell,90.9,43.69,,,0.4348,True,True,,False,,2,49.0,trending_strong,bear_trending_moderate,macro_trend,tp_then_be,2.5,0.5,6.074,2.886,0.8,yes,tp_then_be,0.5,tp_then_be,0.375
2026-07-29T15:01:33.527194-05:00,oraclealgo,BTC-USDT,sell,,,,stale-bear,63563.1,,,,,1,2,,,bear_trending_moderate,no_bias,loss_sl,-1.5,-1.0,0.465,1.51,13.4,,,,loss_sl,-1.0
2026-07-29T15:01:33.601407-05:00,oraclealgo,BTC-USDT,sell,,,BOS,stale-bear,63563.1,,,,,2,3,,,bear_trending_moderate,no_bias,loss_sl,-1.5,-1.0,0.465,1.51,13.4,,,,loss_sl,-1.0
2026-07-30T02:02:46.105058-05:00,rsi_extreme,EPIC-USDT,sell,90.1,32.24,,,0.9438,True,True,,False,,1,46.0,trending_strong,bear_trending_moderate,macro_trend,win_full,7.5,1.5,11.983,1.494,0.4,yes,win_full,1.5,win_full,1.375
2026-07-30T05:00:08.631622-05:00,oraclealgo,BTC-USDT,buy,,,MSS,stale-bear,64544.0,,,,,1,3,,,bear_trending_moderate,no_bias,loss_sl,-1.5,-1.0,1.376,1.53,27.5,,,,loss_sl,-1.0
2026-07-30T08:00:18.472632-05:00,oraclealgo,BTC-USDT,buy,,,,stale-bear,64888.3,,,,,1,4,,,bear_indecisive,no_bias,loss_sl,-1.5,-1.0,0.838,1.565,18.7,,,,loss_sl,-1.0
2026-07-30T15:58:38.202541-05:00,rsi_extreme,MMT-USDT,sell,90.5,39.69,,bull,0.2631,True,True,False,False,,1,51.3,trending_strong,bear_indecisive,pending_confirm,tp_then_be,2.5,0.5,8.78,4.523,3.8,yes,loss_sl,-1.0,tp_then_be,0.375
2026-07-30T16:27:25.614337-05:00,rsi_extreme,AAPL-USDT,buy,13.8,-6.77,,bull,316.17,True,True,True,False,,1,,,bear_indecisive,pending_confirm,no_data,,,,,,,,,,
2026-07-30T17:07:38.824127-05:00,rsi_extreme,MMT-USDT,sell,91.5,41.26,,bull,0.2704,True,True,False,False,,2,56.6,trending_strong,bear_indecisive,pending_confirm,tp_then_be,2.5,0.5,11.243,1.331,3.2,yes,tp_then_be,0.5,tp_then_be,0.375
2026-07-31T02:27:40.344899-05:00,rsi_extreme,GIGGLE-USDT,sell,90.2,52.98,,,38.75,True,True,,False,,1,66.4,trending_strong,bear_ranging_calm,pending_confirm,loss_sl,-5.0,-1.0,3.923,6.297,0.2,yes,loss_sl,-1.0,tp_then_be,0.375
2026-07-31T03:01:14.734920-05:00,oraclealgo,BTC-USDT,sell,,,,stale-bull,63919.5,,,,,1,3,,,bear_ranging_calm,no_bias,open,2.027,1.351,2.577,0.138,72.0,,,,open,1.013
2026-07-31T05:27:25.986543-05:00,rsi_extreme,MMT-USDT,sell,90.2,72.0,,,0.3454,True,True,,False,,3,49.7,trending_strong,bear_ranging_calm,pending_confirm,loss_sl,-5.0,-1.0,2.403,34.598,0.1,yes,loss_sl,-1.0,loss_sl,-1.0
2026-07-31T08:33:36.539675-05:00,rsi_extreme,AAPL-USDT,buy,14.5,-9.5,,,302.6,True,True,,False,,2,,,bear_indecisive,pending_confirm,no_data,,,,,,,,,,
2026-07-31T09:13:01.050706-05:00,rsi_extreme,1000RATS-USDT,sell,93.4,57.17,,,0.0414,True,True,,False,,1,,,bear_indecisive,pending_confirm,no_data,,,,,,,,,,
2026-07-31T09:18:13.648237-05:00,rsi_extreme,COIN-USDT,buy,14.5,-12.24,,,140.51,True,True,,False,,1,,,bear_indecisive,pending_confirm,no_data,,,,,,,,,,
2026-07-31T10:34:49.969769-05:00,rsi_extreme,AAPL-USDT,buy,14.8,-8.87,,,302.37,True,True,,False,,3,,,bear_indecisive,pending_confirm,no_data,,,,,,,,,,
2026-07-31T11:13:37.792978-05:00,rsi_extreme,1000RATS-USDT,sell,90.5,97.53,,bear,0.0521,True,True,True,False,,2,,,bear_indecisive,pending_confirm,no_data,,,,,,,,,,
2026-07-31T12:54:59.084044-05:00,rsi_extreme,AAPL-USDT,buy,13.9,-9.66,,bear,301.27,True,True,False,False,,4,,,bear_indecisive,pending_confirm,no_data,,,,,,,,,,
2026-07-31T13:27:20.226196-05:00,rsi_extreme,1000RATS-USDT,sell,91.2,106.46,,bear,0.0544,True,False,True,False,,3,,,bear_indecisive,over_chased,no_data,,,,,,,,,,
2026-07-31T15:27:27.223021-05:00,rsi_extreme,1000RATS-USDT,sell,91.6,115.24,,bear,0.0568,True,False,True,False,,4,,,bear_indecisive,over_chased,no_data,,,,,,,,,,
2026-07-31T17:58:45.248988-05:00,rsi_extreme,1000RATS-USDT,sell,90.5,133.9,,bear,0.0621,True,False,True,False,,5,,,bear_indecisive,over_chased,no_data,,,,,,,,,,
2026-08-01T09:40:19.753186-05:00,rsi_extreme,FIGHT-USDT,sell,96.1,30.03,,,0.004187,True,True,,False,,1,,,bear_trending_moderate,macro_trend,no_data,,,,,,,,,,
2026-08-01T12:01:28.582427-05:00,oraclealgo,BTC-USDT,sell,,,MSS,stale-bear,62906.8,,,,,1,1,,,bear_trending_moderate,no_bias,loss_sl,-1.5,-1.0,1.009,1.531,45.5,,,,loss_sl,-1.0
2026-08-01T13:48:40.263057-05:00,rsi_extreme,SOL-USDT,buy,14.5,-3.12,,,70.87,True,True,,False,,1,32.1,trending_strong,bear_trending_moderate,macro_trend,open,4.614,0.923,4.953,0.395,72.0,yes,open,0.819,open,0.836
2026-08-01T22:01:01.166850-05:00,oraclealgo,BTC-USDT,buy,,,,stale-bear,63404.4,,,,,1,2,,,bear_trending_strong,no_bias,loss_sl,-1.5,-1.0,0.608,1.679,29.3,,,,open,0.78
2026-08-01T22:01:02.531034-05:00,oraclealgo,BTC-USDT,buy,,,MSS,stale-bear,63404.4,,,,,2,3,,,bear_trending_strong,no_bias,loss_sl,-1.5,-1.0,0.608,1.679,29.3,,,,open,0.78
2026-08-02T19:51:57.947077-05:00,rsi_extreme,BICO-USDT,sell,94.9,36.25,,,0.016,True,True,,False,,1,49.0,trending_strong,bear_trending_moderate,macro_trend,loss_sl,-5.0,-1.0,0.0,6.25,0.3,no,,,loss_sl,-1.0
2026-08-02T21:51:11.888578-05:00,rsi_extreme,BICO-USDT,sell,93.6,46.71,,,0.0175,True,True,,False,,2,56.3,trending_strong,bear_trending_moderate,macro_trend,win_full,7.5,1.5,11.086,0.857,0.4,yes,win_full,1.5,win_full,1.375
2026-08-02T22:31:22.058145-05:00,rsi_extreme,VANRY-USDT,buy,14.5,-13.94,,,0.00331,True,True,,False,,1,14.6,ranging_calm,bear_trending_moderate,macro_trend,loss_sl,-5.0,-1.0,0.0,44.502,0.0,no,,,loss_sl,-1.0
2026-08-02T23:01:09.162219-05:00,oraclealgo,BTC-USDT,sell,,,,stale-bear,62871.6,,,,,1,1,,,bear_trending_moderate,no_bias,loss_sl,-1.5,-1.0,0.908,1.588,10.5,,,,loss_sl,-1.0
2026-08-02T23:01:14.016200-05:00,oraclealgo,BTC-USDT,sell,,,MSS,stale-bear,62871.6,,,,,2,2,,,bear_trending_moderate,no_bias,loss_sl,-1.5,-1.0,0.908,1.588,10.5,,,,loss_sl,-1.0
2026-08-03T06:55:16.476026-05:00,rsi_extreme,MUU-USDT,buy,14.9,-12.88,,,21.44,True,True,,False,,1,,,bear_trending_moderate,macro_trend,no_data,,,,,,,,,,
2026-08-03T06:55:17.780256-05:00,rsi_extreme,MU-USDT,buy,15.0,-6.44,,,786.12,True,True,,False,,1,,,bear_trending_moderate,macro_trend,no_data,,,,,,,,,,
2026-08-03T06:56:36.773879-05:00,rsi_extreme,SOXL-USDT,buy,14.8,-13.15,,,105.49,True,True,,False,,1,,,bear_trending_moderate,macro_trend,no_data,,,,,,,,,,
2026-08-03T07:04:25.143061-05:00,rsi_extreme,INTC-USDT,buy,14.9,-4.91,,,87.7,True,True,,False,,1,,,bear_trending_moderate,macro_trend,no_data,,,,,,,,,,
2026-08-03T08:31:28.292729-05:00,rsi_extreme,MRVL-USDT,buy,14.7,-6.29,,,179.36,True,True,,False,,1,,,bear_trending_moderate,macro_trend,no_data,,,,,,,,,,
2026-08-03T08:56:11.547131-05:00,rsi_extreme,SOXL-USDT,buy,14.5,-13.47,,,104.54,True,True,,False,,2,,,bear_trending_moderate,macro_trend,no_data,,,,,,,,,,
2026-08-03T09:01:23.232309-05:00,oraclealgo,BTC-USDT,buy,,,,stale-bear,63136.3,,,,,1,3,,,bear_trending_moderate,no_bias,open,2.044,1.363,2.983,0.0,72.0,,,,open,1.022
2026-08-03T13:01:18.925829-05:00,oraclealgo,BTC-USDT,buy,,,MSS,bull,63853.3,,,,,1,4,,,bear_indecisive,enter,open,1.062,0.708,1.827,0.825,72.0,,,,open,0.531
2026-08-04T04:50:37.308422-05:00,rsi_extreme,CYS-USDT,sell,95.2,53.2,,,0.4409,True,True,,False,,1,32.6,trending_strong,bear_ranging_calm,pending_confirm,tp_then_be,2.5,0.5,10.32,2.313,0.2,yes,tp_then_be,0.5,tp_then_be,0.375
2026-08-04T11:04:28.649331-05:00,rsi_extreme,STO-USDT,sell,91.2,32.08,,,0.0485,True,True,,False,,1,49.5,trending_strong,bear_ranging_calm,pending_confirm,win_full,7.5,1.5,10.206,3.711,0.8,yes,win_full,1.5,win_full,1.375
2026-08-04T11:52:44.514532-05:00,rsi_extreme,ETHFI-USDT,buy,15.0,-10.35,,,0.357,True,True,,True,,1,41.2,trending_strong,bear_ranging_calm,pending_confirm,tp_then_be,2.5,0.5,5.098,2.437,39.8,yes,open,-0.178,tp_then_be,0.375
2026-08-04T14:00:19.494009-05:00,oraclealgo,BTC-USDT,buy,,,BOS,stale-bull,64260.0,,,,,1,1,,,bear_ranging_calm,no_bias,open,0.817,0.545,1.755,0.591,72.0,,,,open,0.408
2026-08-04T14:48:32.557283-05:00,rsi_extreme,HEI-USDT,sell,90.0,37.54,,,0.1179,True,True,,False,,1,49.0,trending_strong,bear_ranging_calm,pending_confirm,loss_sl,-5.0,-1.0,1.221,8.567,0.5,yes,loss_sl,-1.0,loss_sl,-1.0
2026-08-04T15:44:42.250562-05:00,rsi_extreme,UB-USDT,buy,14.3,-33.18,,,0.125,True,True,,False,,1,43.0,trending_strong,bear_ranging_calm,pending_confirm,tp_then_be,2.5,0.5,5.096,0.736,0.1,yes,tp_then_be,0.5,tp_then_be,0.375
2026-08-04T16:50:08.252278-05:00,rsi_extreme,HEI-USDT,sell,92.6,45.38,,,0.1256,True,True,,False,,2,54.2,trending_strong,bear_ranging_calm,pending_confirm,loss_sl,-5.0,-1.0,1.632,5.024,2.8,yes,loss_sl,-1.0,loss_sl,-1.0
